family,store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
PERSONAL CARE,48,Quito,Pichincha,A,14,11-50,12,0,0.23031405108416247,,,,0.0,0.000124769543458445,0.00042087542087542086,0.0,True,0.0,904.5,887.4993935544167,-17.00060644558336,12.25
BREAD/BAKERY,25,Salinas,Santa Elena,D,1,11-50,4,0,0.3940064944717503,,,,0.0,0.00012171755597586008,0.00014029180695847364,0.0,True,0.0,471.03000000000003,330.3807553331916,-140.64924466680844,11.0
GROCERY I,50,Ambato,Tungurahua,A,14,11-50,13,0,0.21366367712162276,,,,0.0,0.00011632986390966813,0.00045594837261503927,0.0,True,0.0,6571.538461538462,7866.290295220764,1294.7518336823023,37.69230769230769
LINGERIE,18,Quito,Pichincha,B,16,1,4,0,0.3809069635498451,,,,0.0,0.00011375861268451344,0.00014029180695847364,0.0,True,0.0,3.0,4.701610417664489,1.7016104176644893,1.0
BEVERAGES,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,6-10,10,0,0.23886830590081642,,,,0.0,0.00011184164086343375,0.00035072951739618404,0.0,True,0.0,1703.8,2066.945315559842,363.14531555984223,8.9
HOME CARE,52,Manta,Manabi,A,11,2-5,6,0,0.30737896653022373,,,,0.0,0.00011111840879563833,0.00021043771043771043,0.0,True,0.0,306.1666666666667,415.80229615969296,109.63562949302627,4.5
PERSONAL CARE,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,11-50,6,0,0.3064341825663627,,,,0.0,0.00011043637417171539,0.00021043771043771043,0.0,True,0.0,246.83333333333334,303.05766098684387,56.224327653510535,12.333333333333334
BEVERAGES,7,Quito,Pichincha,D,8,6-10,10,0,0.2370649119328341,,,,0.0,0.00011015926471963566,0.00035072951739618404,0.0,True,0.0,3516.3,4316.27189477685,799.97189477685,8.4
GROCERY I,2,Quito,Pichincha,D,13,11-50,13,0,0.2018016890310973,,,,0.0,0.00010377181606570813,0.00045594837261503927,0.0,True,0.0,3544.3846153846152,4285.156295441776,740.771680057161,35.69230769230769
GROCERY I,52,Manta,Manabi,A,11,11-50,13,0,0.19797408488465276,,,,0.0,9.987263581131586e-05,0.00045594837261503927,0.0,True,0.0,6239.0,7125.173286025057,886.1732860250561,39.46153846153846
CLEANING,41,Machala,El Oro,D,4,6-10,4,0,0.3544728242785241,,,,0.0,9.851726657989654e-05,0.00014029180695847364,0.0,True,0.0,775.0,1064.3365855718248,289.3365855718249,9.25
LADIESWEAR,46,Quito,Pichincha,A,14,6-10,6,0,0.28694407400291133,,,,0.0,9.683497432338302e-05,0.00021043771043771043,0.0,True,0.0,42.833333333333336,53.73948771717488,10.906154383841553,8.666666666666666
BEVERAGES,50,Ambato,Tungurahua,A,14,6-10,8,0,0.24637952266502175,,,,0.0,9.518876169537315e-05,0.0002805836139169473,0.0,True,0.0,4359.5,5470.809123830227,1111.3091238302268,8.75
CLEANING,50,Ambato,Tungurahua,A,14,6-10,4,0,0.34729281821760377,,,,0.0,9.45666637064239e-05,0.00014029180695847364,0.0,True,0.0,1523.0,2140.6850262345406,617.6850262345407,9.5
CLEANING,52,Manta,Manabi,A,11,6-10,5,0,0.302181417360161,,,,0.0,8.949360098844528e-05,0.00017536475869809202,0.0,True,0.0,1433.4,1931.911463261699,498.5114632616991,9.6
DELI,38,Loja,Loja,D,4,2-5,5,0,0.30047269883313116,,,,0.0,8.848435941718148e-05,0.00017536475869809202,0.0,True,0.0,144.1456,187.2250485336261,43.07944853362609,4.2
DELI,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2-5,12,0,0.193136326915093,,,,0.0,8.773960049909215e-05,0.00042087542087542086,0.0,True,0.0,154.91666666666666,164.9372734907857,10.020606824119055,3.9166666666666665
BEVERAGES,53,Manta,Manabi,D,13,6-10,11,0,0.19939691972897367,,,,0.0,8.572668822676877e-05,0.00038580246913580245,0.0,True,0.0,2140.0,2494.183284129001,354.1832841290007,8.636363636363637
GROCERY I,41,Machala,El Oro,D,4,11-50,14,0,0.1766700141642607,,,,0.0,8.565252978676512e-05,0.0004910213243546577,0.0,True,0.0,3728.5714285714284,4229.769779666157,501.19835109472814,35.214285714285715
GROCERY I,49,Quito,Pichincha,A,11,11-50,13,0,0.18180434267122425,,,,0.0,8.422447820243723e-05,0.00045594837261503927,0.0,True,0.0,7440.0,8721.906093687097,1281.9060936870965,39.69230769230769
LINGERIE,3,Quito,Pichincha,D,8,2-5,7,0,0.2450542720160217,,,,0.0,8.239655743989875e-05,0.00024551066217732886,0.0,True,0.0,22.285714285714285,24.78987008643048,2.504155800716192,2.857142857142857
HOME AND KITCHEN II,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2-5,6,0,0.26062424778517446,,,,0.0,7.988538991228425e-05,0.00021043771043771043,0.0,True,0.0,33.666666666666664,34.897460436923005,1.2307937702563396,2.0
LINGERIE,9,Quito,Pichincha,B,6,1,5,0,0.27798301576959455,,,,0.0,7.573436699810587e-05,0.00017536475869809202,0.0,True,0.0,5.8,5.727853075677425,-0.07214692432257586,1.0
BEVERAGES,52,Manta,Manabi,A,11,6-10,6,0,0.2508311309547691,,,,0.0,7.399469667047979e-05,0.00021043771043771043,0.0,True,0.0,4372.333333333333,5595.549431765042,1223.2160984317081,9.0
DAIRY,15,Ibarra,Imbabura,C,15,6-10,9,0,0.20251922660411753,,,,0.0,7.235382598201066e-05,0.0003156565656565657,0.0,True,0.0,313.0,342.49599543395266,29.4959954339527,8.666666666666666
HOME CARE,27,Daule,Guayas,D,1,2-5,5,0,0.2693597459231105,,,,0.0,7.110855656514886e-05,0.00017536475869809202,0.0,True,0.0,188.0,243.81471295103697,55.814712951036974,3.8
BEAUTY,52,Manta,Manabi,A,11,2-5,9,0,0.19931512606485147,,,,0.0,7.008248583491276e-05,0.0003156565656565657,0.0,True,0.0,11.88888888888889,10.060095361133394,-1.8287935277554952,2.0
POULTRY,40,Machala,El Oro,C,3,1,10,0,0.18878151621801384,,,,0.0,6.985627293786693e-05,0.00035072951739618404,0.0,True,0.0,176.40910100000002,184.77126845319597,8.362167453195966,1.0
LADIESWEAR,47,Quito,Pichincha,A,14,6-10,4,0,0.2958093646794161,,,,0.0,6.860729552016905e-05,0.00014029180695847364,0.0,True,0.0,36.0,39.087338723467724,3.0873387234677248,7.5
BEVERAGES,23,Ambato,Tungurahua,D,9,2-5,6,0,0.23922750194209372,,,,0.0,6.730695327793e-05,0.00021043771043771043,0.0,True,0.0,1335.0,1652.583086603102,317.58308660310183,4.5
POULTRY,33,Quevedo,Los Rios,C,3,1,4,0,0.29211687948067755,,,,0.0,6.690518375926429e-05,0.00014029180695847364,0.0,True,0.0,229.97650000000002,187.11600344655153,-42.86049655344846,1.0
GROCERY I,3,Quito,Pichincha,D,8,11-50,13,0,0.1606405588193792,,,,0.0,6.575673421422945e-05,0.00045594837261503927,0.0,True,0.0,7553.846153846154,8343.815279386876,789.9691255407216,37.92307692307692
PERSONAL CARE,50,Ambato,Tungurahua,A,14,11-50,12,0,0.1668027409557817,,,,0.0,6.544463997197273e-05,0.00042087542087542086,0.0,True,0.0,567.75,647.5750290711334,79.82502907113343,11.666666666666666
PERSONAL CARE,47,Quito,Pichincha,A,14,11-50,14,0,0.1531702189954687,,,,0.0,6.438180872084175e-05,0.0004910213243546577,0.0,True,0.0,747.7142857142857,815.782633608125,68.06834789383929,13.5
GROCERY I,6,Quito,Pichincha,D,13,11-50,13,0,0.1589170862125534,,,,0.0,6.43533279183043e-05,0.00045594837261503927,0.0,True,0.0,4596.923076923077,5271.138957076638,674.2158801535605,37.61538461538461
CLEANING,2,Quito,Pichincha,D,13,6-10,6,0,0.23322274439592136,,,,0.0,6.397046750024556e-05,0.00021043771043771043,0.0,True,0.0,754.1666666666666,940.9161313154077,186.74946464874105,9.0
PERSONAL CARE,49,Quito,Pichincha,A,11,11-50,12,0,0.16477707139112122,,,,0.0,6.386475887956385e-05,0.00042087542087542086,0.0,True,0.0,583.0833333333334,599.5076204044279,16.424287071094543,12.0
GROCERY I,24,Guayaquil,Guayas,D,1,11-50,14,0,0.15200068518806595,,,,0.0,6.340238546546014e-05,0.0004910213243546577,0.0,True,0.0,3892.1428571428573,4340.638318379542,448.4954612366851,32.357142857142854
PERSONAL CARE,52,Manta,Manabi,A,11,11-50,10,0,0.178606958613365,,,,0.0,6.252925028461877e-05,0.00035072951739618404,0.0,True,0.0,402.4,394.3222694586954,-8.077730541304584,12.4
PERSONAL CARE,6,Quito,Pichincha,D,13,11-50,13,0,0.15489368879438764,,,,0.0,6.113603496444846e-05,0.00045594837261503927,0.0,True,0.0,364.9230769230769,333.03970869941907,-31.883368223657854,12.23076923076923
GROCERY I,46,Quito,Pichincha,A,14,11-50,12,0,0.15707502431953782,,,,0.0,5.803393092703794e-05,0.00042087542087542086,0.0,True,0.0,9263.416666666666,10412.656141625623,1149.2394749589557,40.833333333333336
POULTRY,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1,5,0,0.24172005588054138,,,,0.0,5.7264021944044095e-05,0.00017536475869809202,0.0,True,0.0,75.17739999999999,65.15658241742014,-10.020817582579857,1.0
GROCERY I,44,Quito,Pichincha,A,5,11-50,13,0,0.14912158007374895,,,,0.0,5.666446817136739e-05,0.00045594837261503927,0.0,True,0.0,9304.23076923077,10532.367116256655,1228.1363470258852,39.69230769230769
HOME AND KITCHEN I,49,Quito,Pichincha,A,11,0,6,0,0.21933337596930105,,,,0.0,5.6577944876350275e-05,0.00021043771043771043,0.0,True,0.0,54.666666666666664,51.31854587752722,-3.3481207891394384,0.0
BEVERAGES,27,Daule,Guayas,D,1,6-10,11,0,0.16158535752948097,,,,0.0,5.629672919873829e-05,0.00038580246913580245,0.0,True,0.0,3040.181818181818,3273.748456051898,233.56663787007955,8.272727272727273
CLEANING,51,Guayaquil,Guayas,A,17,6-10,9,0,0.17662131399870296,,,,0.0,5.5031988222023874e-05,0.0003156565656565657,0.0,True,0.0,1347.888888888889,1529.9103868346697,182.0214979457809,8.222222222222221
PERSONAL CARE,42,Cuenca,Azuay,D,2,11-50,6,0,0.21597301211446424,,,,0.0,5.4857585944257625e-05,0.00021043771043771043,0.0,True,0.0,264.6666666666667,263.1742048052456,-1.492461861421044,11.666666666666666
BEVERAGES,23,Ambato,Tungurahua,D,9,6-10,7,0,0.1898056770492243,,,,0.0,4.943139958230788e-05,0.00024551066217732886,0.0,True,0.0,1336.857142857143,1519.6839678453775,182.8268249882346,6.857142857142857
BEVERAGES,51,Guayaquil,Guayas,A,17,6-10,6,0,0.20111924173810972,,,,0.0,4.7571294279067466e-05,0.00021043771043771043,0.0,True,0.0,4074.8333333333335,4717.473374790195,642.640041456861,9.5
BREAD/BAKERY,49,Quito,Pichincha,A,11,11-50,9,0,0.16179972299589943,,,,0.0,4.618325386868987e-05,0.0003156565656565657,0.0,True,0.0,1169.2175444444445,1223.9120785519417,54.6945341074972,11.11111111111111
CLEANING,53,Manta,Manabi,D,13,6-10,5,0,0.21609297209689515,,,,0.0,4.576545252447895e-05,0.00017536475869809202,0.0,True,0.0,839.0,1021.1511722339095,182.15117223390945,8.8
DAIRY,10,Quito,Pichincha,C,15,6-10,9,0,0.16051601990196598,,,,0.0,4.545333416572507e-05,0.0003156565656565657,0.0,True,0.0,300.77777777777777,280.0984227831384,-20.679354994639386,7.111111111111111
CLEANING,7,Quito,Pichincha,D,8,6-10,5,0,0.21437138977272596,,,,0.0,4.5039143446091424e-05,0.00017536475869809202,0.0,True,0.0,930.0,1091.167306484685,161.16730648468493,9.0
BREAD/BAKERY,52,Manta,Manabi,A,11,11-50,11,0,0.1434966767431731,,,,0.0,4.43979423522574e-05,0.00038580246913580245,0.0,True,0.0,919.8412727272728,937.5326996567884,17.691426929515593,11.0
HOME CARE,29,Guayaquil,Guayas,E,10,2-5,6,0,0.19328449169190554,,,,0.0,4.393713561304379e-05,0.00021043771043771043,0.0,True,0.0,196.83333333333334,232.61304212852534,35.77970879519203,4.5
GROCERY I,47,Quito,Pichincha,A,14,11-50,12,0,0.13500072110572842,,,,0.0,4.28686585555773e-05,0.00042087542087542086,0.0,True,0.0,9906.166666666666,10756.451009541666,850.2843428749994,41.583333333333336
BEVERAGES,6,Quito,Pichincha,D,13,6-10,10,0,0.14742725997434566,,,,0.0,4.2603184129039095e-05,0.00035072951739618404,0.0,True,0.0,3206.8,3714.244176598438,507.44417659843805,9.1
DAIRY,19,Guaranda,Bolivar,C,15,6-10,9,0,0.1533070811342272,,,,0.0,4.146230201049037e-05,0.0003156565656565657,0.0,True,0.0,312.8888888888889,334.43356183265803,21.544672943769154,8.444444444444445
BEAUTY,8,Quito,Pichincha,D,8,2-5,5,0,0.20474465417812004,,,,0.0,4.108484171002439e-05,0.00017536475869809202,0.0,True,0.0,12.6,11.051641782723554,-1.5483582172764454,2.0
GROCERY I,48,Quito,Pichincha,A,14,11-50,13,0,0.12347483711810206,,,,0.0,3.884961751024937e-05,0.00045594837261503927,0.0,True,0.0,8200.076923076924,8780.524865716166,580.4479426392431,39.61538461538461
BREAD/BAKERY,2,Quito,Pichincha,D,13,11-50,8,0,0.15683237363778124,,,,0.0,3.856984460862924e-05,0.0002805836139169473,0.0,True,0.0,627.875,717.0354670302972,89.16046703029724,11.125
PERSONAL CARE,4,Quito,Pichincha,D,9,11-50,8,0,0.15635520870147637,,,,0.0,3.83355029415149e-05,0.0002805836139169473,0.0,True,0.0,267.875,274.1037372508985,6.2287372508985115,11.875
GROCERY I,8,Quito,Pichincha,D,8,11-50,12,0,0.12752518159330387,,,,0.0,3.82524819145168e-05,0.00042087542087542086,0.0,True,0.0,4687.583333333333,5253.149605014104,565.5662716807707,36.25
BREAD/BAKERY,44,Quito,Pichincha,A,5,11-50,11,0,0.13098452195301377,,,,0.0,3.699296275086674e-05,0.00038580246913580245,0.0,True,0.0,1606.1454545454544,1811.1794939559006,205.03403941044607,11.181818181818182
BEVERAGES,8,Quito,Pichincha,D,8,6-10,7,0,0.16303090827195532,,,,0.0,3.646904639311409e-05,0.00024551066217732886,0.0,True,0.0,4694.857142857143,5359.603307164854,664.7461643077107,9.142857142857142
BEVERAGES,47,Quito,Pichincha,A,14,6-10,11,0,0.12814340365417098,,,,0.0,3.5405576215983325e-05,0.00038580246913580245,0.0,True,0.0,8680.0,9361.146551054135,681.1465510541345,9.272727272727273
BREAD/BAKERY,3,Quito,Pichincha,D,8,11-50,13,0,0.11757871269803039,,,,0.0,3.522793818145644e-05,0.00045594837261503927,0.0,True,0.0,1169.957076923077,1269.543708001186,99.586631078109,11.0
PERSONAL CARE,27,Daule,Guayas,D,1,11-50,6,0,0.17101212776635139,,,,0.0,3.4394701346061505e-05,0.00021043771043771043,0.0,True,0.0,315.3333333333333,287.53146625176817,-27.801867081565163,11.166666666666666
CLEANING,4,Quito,Pichincha,D,9,6-10,4,0,0.20654356867501114,,,,0.0,3.344797389223256e-05,0.00014029180695847364,0.0,True,0.0,690.5,815.8524064133649,125.35240641336478,9.75
PERSONAL CARE,46,Quito,Pichincha,A,14,11-50,11,0,0.1241425213459889,,,,0.0,3.322923015130834e-05,0.00038580246913580245,0.0,True,0.0,760.2727272727273,776.1031166529973,15.830389380270038,11.545454545454545
FROZEN FOODS,22,Puyo,Pastaza,C,7,1,8,0,0.14226901517980617,,,,0.0,3.17392827771103e-05,0.0002805836139169473,0.0,True,0.0,46.421875,50.132825761899674,3.7109507618996753,1.0
CLEANING,24,Guayaquil,Guayas,D,1,6-10,7,0,0.1511717052434696,,,,0.0,3.135635229865711e-05,0.00024551066217732886,0.0,True,0.0,1061.857142857143,1218.2393744873184,156.38223163017554,8.714285714285714
PERSONAL CARE,3,Quito,Pichincha,D,8,11-50,11,0,0.11837329173480367,,,,0.0,3.0212495984801683e-05,0.00038580246913580245,0.0,True,0.0,574.9090909090909,627.5702714981048,52.661180589013945,13.181818181818182
BREAD/BAKERY,50,Ambato,Tungurahua,A,14,11-50,4,0,0.19331962351025458,,,,0.0,2.930207285817177e-05,0.00014029180695847364,0.0,True,0.0,687.10325,733.0774345294408,45.974184529440805,11.25
BREAD/BAKERY,46,Quito,Pichincha,A,14,11-50,9,0,0.12468731530922496,,,,0.0,2.742669827264856e-05,0.0003156565656565657,0.0,True,0.0,965.6666666666666,1050.016796720177,84.35013005351034,11.666666666666666
BEVERAGES,1,Quito,Pichincha,D,13,6-10,9,0,0.12459094617229405,,,,0.0,2.7384319208961365e-05,0.0003156565656565657,0.0,True,0.0,2184.5555555555557,2329.0800333066495,144.52447775109422,7.444444444444445
BREAD/BAKERY,38,Loja,Loja,D,4,11-50,4,0,0.18563424321720318,,,,0.0,2.7018587833764254e-05,0.00014029180695847364,0.0,True,0.0,445.1675,447.8470260418866,2.6795260418866036,11.25
BREAD/BAKERY,24,Guayaquil,Guayas,D,1,11-50,10,0,0.11709838494550144,,,,0.0,2.6877463551300088e-05,0.00035072951739618404,0.0,True,0.0,777.8256,766.0267322401435,-11.79886775985658,11.1
BEAUTY,38,Loja,Loja,D,4,2-5,9,0,0.12167791255741539,,,,0.0,2.6118755610800505e-05,0.0003156565656565657,0.0,True,0.0,9.222222222222221,8.748322248562427,-0.47389997365979375,2.0
BREAD/BAKERY,45,Quito,Pichincha,A,11,11-50,11,0,0.1095931609252629,,,,0.0,2.589679761239781e-05,0.00038580246913580245,0.0,True,0.0,1252.5933636363636,1333.7204748701881,81.12711123382462,11.0
DELI,19,Guaranda,Bolivar,C,15,2-5,4,0,0.17166275177905946,,,,0.0,2.310460789718354e-05,0.00014029180695847364,0.0,True,0.0,320.25,298.1355972317039,-22.114402768296102,5.0
BREAD/BAKERY,26,Guayaquil,Guayas,D,10,11-50,5,0,0.14180640853810667,,,,0.0,1.9708255846330275e-05,0.00017536475869809202,0.0,True,0.0,254.0,231.89238848727092,-22.10761151272908,11.0
BEVERAGES,25,Salinas,Santa Elena,D,1,6-10,5,0,0.1399125844630791,,,,0.0,1.9185363558987565e-05,0.00017536475869809202,0.0,True,0.0,1917.8,2009.4049461476648,91.60494614766466,8.4
GROCERY I,45,Quito,Pichincha,A,11,11-50,12,0,0.08874814935414618,,,,0.0,1.8526199155397796e-05,0.00042087542087542086,0.0,True,0.0,10876.25,11013.570198974674,137.32019897467353,40.916666666666664
PERSONAL CARE,51,Guayaquil,Guayas,A,17,11-50,5,0,0.13505582017621096,,,,0.0,1.7876524352706186e-05,0.00017536475869809202,0.0,True,0.0,330.6,339.6717236979555,9.071723697955473,11.6
PERSONAL CARE,2,Quito,Pichincha,D,13,11-50,4,0,0.14964504755280345,,,,0.0,1.7557842935717064e-05,0.00014029180695847364,0.0,True,0.0,297.0,315.745245089803,18.745245089802992,11.75
BREAD/BAKERY,27,Daule,Guayas,D,1,11-50,6,0,0.12109801913208726,,,,0.0,1.724692997113673e-05,0.00021043771043771043,0.0,True,0.0,733.30517,746.2163268927751,12.91115689277506,11.5
BREAD/BAKERY,51,Guayaquil,Guayas,A,17,11-50,7,0,0.09875001863583602,,,,0.0,1.3380085348695158e-05,0.00024551066217732886,0.0,True,0.0,942.4639999999999,1013.8739498186962,71.4099498186963,11.142857142857142
PERSONAL CARE,8,Quito,Pichincha,D,8,11-50,4,0,0.12189119099221457,,,,0.0,1.1649065939098355e-05,0.00014029180695847364,0.0,True,0.0,363.0,389.8831905874022,26.88319058740224,11.5
BREAD/BAKERY,47,Quito,Pichincha,A,14,11-50,5,0,0.10427160566803816,,,,0.0,1.0655862258556833e-05,0.00017536475869809202,0.0,True,0.0,1403.5804,1401.8344564900606,-1.7459435099393659,11.0
DELI,22,Puyo,Pastaza,C,7,2-5,8,0,0.08026242533315847,,,,0.0,1.0101852337730592e-05,0.0002805836139169473,0.0,True,0.0,149.875,151.38040854684454,1.5054085468445386,4.625
PERSONAL CARE,37,Cuenca,Azuay,D,2,11-50,5,0,0.09664186526899746,,,,0.0,9.153497826048948e-06,0.00017536475869809202,0.0,True,0.0,272.2,261.1654866825587,-11.034513317441304,11.2
BEVERAGES,3,Quito,Pichincha,D,8,6-10,5,0,0.09606471364989544,,,,0.0,9.044493700470825e-06,0.00017536475869809202,0.0,True,0.0,8473.6,9220.643466484067,747.0434664840659,9.2
BREAD/BAKERY,48,Quito,Pichincha,A,14,11-50,7,0,0.0677149728687713,,,,0.0,6.291496057355191e-06,0.00024551066217732886,0.0,True,0.0,880.0,834.596346295182,-45.40365370481805,11.428571428571429
DAIRY,22,Puyo,Pastaza,C,7,6-10,8,0,0.05903963205661261,,,,0.0,5.465925936017328e-06,0.0002805836139169473,0.0,True,0.0,308.875,320.2804210314215,11.405421031421504,8.875
BEVERAGES,24,Guayaquil,Guayas,D,1,6-10,4,0,0.07810960334480455,,,,0.0,4.783605177563692e-06,0.00014029180695847364,0.0,True,0.0,3720.0,3952.338343781046,232.3383437810462,9.25
PERSONAL CARE,24,Guayaquil,Guayas,D,1,11-50,4,0,0.04253474524744939,,,,0.0,1.4185156598098942e-06,0.00014029180695847364,0.0,True,0.0,322.0,311.7175790298315,-10.282420970168516,11.25
