store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
22,Puyo,Pastaza,C,7,11-50,54,179,0.3332091182597203,0.25722705443655913,0.0759820638231612,0.04486255895731173,8.49669677221813e-05,0.0011752059611531925,0.001893939393939394,0.0031390291806958474,False,0.0,1098.4788703703703,1005.3947664399029,-93.08410393046746,22.75925925925926
20,Quito,Pichincha,B,6,2-5,36,96,0.4194441299065676,0.3326442521279393,0.0867998777786283,0.0652811796393215,8.242573186783016e-05,0.0012414728137710982,0.0012626262626262627,0.0016835016835016834,False,0.0,319.60119441666666,335.8986016931948,16.297407276528123,3.5277777777777777
20,Quito,Pichincha,B,6,11-50,72,181,0.3088745390638162,0.25319771209664765,0.055676826967168525,0.03129439947090802,7.902626129017176e-05,0.0013464281664377002,0.0025252525252525255,0.0031741021324354656,False,0.0,1709.9475004166666,1570.6119876540747,-139.33551276259212,21.27777777777778
4,Quito,Pichincha,D,9,6-10,72,64,0.2516069503211859,0.18100993490718173,0.07059701541400418,0.030541460914825534,7.712490130006448e-05,0.0008934376195584976,0.0025252525252525255,0.001122334455667789,False,0.0,881.775625,1038.2515881916306,156.4759631916307,7.861111111111111
33,Quevedo,Los Rios,C,3,1,51,56,0.43109742938069123,0.37799646117036867,0.05310096821032256,0.042963668961318036,7.684999708989968e-05,0.0018578365968547326,0.0017887205387205388,0.0009820426487093155,False,0.0,81.35562745098039,75.50624796767768,-5.849379483302711,1.0
36,Libertad,Guayas,E,10,11-50,56,177,0.2590108633931384,0.17135393909653507,0.08765692429660332,0.037724454911759936,7.409404724531974e-05,0.0007363943663224966,0.001964085297418631,0.003103956228956229,False,0.0,1524.5394285714285,1293.2351592505693,-231.3042693208592,21.142857142857142
46,Quito,Pichincha,A,14,6-10,79,78,0.21821284769737231,0.14678506404015776,0.07142778365721456,0.02607099187492339,7.223654454682056e-05,0.0007373508688205254,0.002770763187429854,0.001367845117845118,False,0.0,1653.644253164557,2020.5502745766905,366.90602141213344,8.556962025316455
31,Babahoyo,Los Rios,B,10,2-5,33,87,0.35584790880915607,0.2541375502886778,0.10171035852047827,0.06204183973711923,7.180768488092503e-05,0.0008190855173253835,0.0011574074074074073,0.0015256734006734007,False,0.0,293.97106060606063,316.3909932057276,22.419932599667,3.515151515151515
53,Manta,Manabi,D,13,1,33,80,0.4497947446083411,0.3753605803880323,0.0744341642203088,0.061419746968042366,7.10876701019009e-05,0.0013086670409241756,0.0011574074074074073,0.0014029180695847362,False,0.0,59.67451515151515,58.061948488993224,-1.6125666625219268,1.0
33,Quevedo,Los Rios,C,3,0,313,620,0.4685137412912266,0.46164249375152033,0.006871247539706249,0.006391333741579935,7.01630001793813e-05,0.013467143098885461,0.010977833894500562,0.010872615039281707,False,0.3865814696485623,23.31054317891374,22.72293605850702,-0.5876071204067193,0.0
10,Quito,Pichincha,C,15,2-5,45,100,0.40004982136524614,0.3427915101795524,0.057258311185693744,0.04253384012318716,6.713042948735347e-05,0.0014116503709547515,0.0015782828282828283,0.0017536475869809204,False,0.0,180.45648888888888,175.29350414212936,-5.162984746759504,3.888888888888889
27,Daule,Guayas,D,1,2-5,47,100,0.3524276038923359,0.2897570824578243,0.06267052143451163,0.04024604915082283,6.634274376012462e-05,0.0011442585428771545,0.0016484287317620652,0.0017536475869809204,False,0.0,217.16321276595744,236.48977569892838,19.326562932970948,3.404255319148936
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,11-50,55,191,0.31019708923939215,0.24973479303533913,0.06046229620405302,0.03385476732018773,6.53062641207325e-05,0.001037348294339473,0.0019290123456790122,0.0033494668911335577,False,0.0,1729.0984181818183,1684.8482854544325,-44.25013272738554,23.01818181818182
5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,6-10,70,49,0.24916048282965822,0.18856429343924927,0.06059618939040895,0.0265244534436651,6.512036128845949e-05,0.0008518102050011578,0.0024551066217732885,0.0008592873176206509,False,0.0,618.6484285714286,724.5209707266582,105.87254215522971,7.8
15,Ibarra,Imbabura,C,15,6-10,65,68,0.23566502013832621,0.16474520718448898,0.07091981295383723,0.028397018426537492,6.473787169349526e-05,0.0007076036711128409,0.0022797418630751964,0.0011924803591470258,False,0.0,266.4718307692308,287.8337982934445,21.361967524213686,7.492307692307692
8,Quito,Pichincha,D,8,1,45,67,0.33827915615427995,0.27142992107951663,0.06684923507476331,0.04075858543121906,6.43285754911917e-05,0.0010093678370943402,0.0015782828282828283,0.0011749438832772167,False,0.0,79.95473333333332,84.87433221976141,4.919598886428078,1.0
52,Manta,Manabi,A,11,6-10,63,70,0.2517454869772425,0.1875453591638345,0.06420012781340803,0.02820252846951732,6.231619295663548e-05,0.0007826190375519127,0.0022095959595959595,0.0012275533108866443,False,0.0,1499.06126984127,1821.7970298279831,322.73575998671333,8.126984126984127
16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,11-50,59,173,0.3513159374858682,0.30940536893251064,0.04191056855335756,0.02769120560731142,5.7301526754747953e-05,0.0014273621853096096,0.002069304152637486,0.003033810325476992,False,0.0,1188.9854745762711,1203.6239037366372,14.638429160365884,25.47457627118644
42,Cuenca,Azuay,D,2,2-5,41,85,0.3471952235595844,0.28639828241464704,0.06079694114493733,0.03852054709252985,5.53922008555599e-05,0.0009687635982607236,0.0014379910213243546,0.0014906004489337822,False,0.0,184.41970731707318,214.97958141787467,30.559874100801462,3.1951219512195124
6,Quito,Pichincha,D,13,6-10,71,68,0.23391388941904884,0.18160189540078792,0.05231199401826092,0.021736459249988294,5.412768682481653e-05,0.0007614770879907398,0.002490179573512907,0.0011924803591470258,False,0.0,1094.5365915492957,1255.5326249999016,160.99603345060578,7.591549295774648
9,Quito,Pichincha,B,6,1,73,78,0.35219209842049265,0.3228422810570505,0.029349817363442166,0.01981213575171041,5.0725515918731056e-05,0.001774878169014553,0.0025603254769921437,0.001367845117845118,False,0.0,116.49239712328767,108.84058069668838,-7.651816426599298,1.0
11,Cayambe,Pichincha,B,6,6-10,66,62,0.2997281421129956,0.2606699959239953,0.039058146189000276,0.02188811239949233,5.0666926850676685e-05,0.0011622122537853063,0.0023148148148148147,0.0010872615039281706,False,0.0,633.6454090909091,615.9438472256696,-17.70156186523945,8.196969696969697
7,Quito,Pichincha,D,8,11-50,59,165,0.2226621814732837,0.15865498069980602,0.06400720077347768,0.024407044157585704,5.050559782889859e-05,0.000573365294910509,0.002069304152637486,0.0028935185185185184,False,0.0,1905.4242711864408,2185.30963134538,279.88536015893897,22.89830508474576
26,Guayaquil,Guayas,D,10,6-10,47,66,0.2590921841483585,0.19326500645181016,0.06582717769654833,0.02977739716794868,4.908591704873695e-05,0.0006184334237805073,0.0016484287317620652,0.0011574074074074073,False,0.0,334.2852553191489,397.16932011886456,62.884064799715595,7.446808510638298
51,Guayaquil,Guayas,A,17,2-5,46,84,0.39030016804615936,0.35027019997926,0.040029968066899346,0.029645008183349406,4.78279453014195e-05,0.0013735414801795045,0.0016133557800224467,0.001473063973063973,False,0.0,322.325,310.39662406236226,-11.928375937637735,2.9347826086956523
27,Daule,Guayas,D,1,1,32,83,0.42847469633836577,0.37625193782819466,0.05222275851017111,0.04202504468278309,4.716615564846587e-05,0.0011515606305385864,0.001122334455667789,0.001455527497194164,False,0.0,50.7284375,49.51257343571705,-1.2158640642829495,1.0
39,Cuenca,Azuay,B,6,0,264,577,0.45797177377864895,0.45247015169290283,0.005501622085746116,0.005008907404963486,4.637877226818043e-05,0.01085345030004456,0.009259259259259259,0.010118546576879911,False,0.20075757575757575,27.222003772727273,27.97973528147343,0.7577315087461561,0.0
1,Quito,Pichincha,D,13,6-10,72,67,0.23971609600943655,0.1979920004445523,0.04172409556488424,0.018262974445969804,4.6118622338307584e-05,0.0008109860055164907,0.0025252525252525255,0.0011749438832772167,False,0.0,737.1358475000001,816.2163739583438,79.08052645834375,7.638888888888889
18,Quito,Pichincha,B,16,11-50,57,200,0.22064928441690015,0.16043730105801265,0.0602119833588875,0.022945979142910706,4.587264348856307e-05,0.000543959259034868,0.001999158249158249,0.0035072951739618407,False,0.0,955.0684561403509,1081.2685293734637,126.2000732331127,21.280701754385966
2,Quito,Pichincha,D,13,11-50,64,152,0.1943859810465414,0.13324893529680518,0.06113704574973622,0.02003063086969418,4.4962134387641254e-05,0.000474019629720022,0.002244668911335578,0.002665544332210999,False,0.0,1602.0030625,1861.7669174663235,259.76385496632355,22.234375
14,Riobamba,Chimborazo,C,7,6-10,51,69,0.23036806767215348,0.1703560212859172,0.06001204638623628,0.024048272614634006,4.3015639146546514e-05,0.0005305193223348474,0.0017887205387205388,0.001210016835016835,False,0.0,253.2549019607843,252.68069548840913,-0.5742064723751813,7.705882352941177
3,Quito,Pichincha,D,8,11-50,83,157,0.16136515234199686,0.10802383258579056,0.053341319756206304,0.014369563983832944,4.183059100231952e-05,0.00042362742528037926,0.002911054994388328,0.002753226711560045,False,0.0,3331.5617819277113,3732.6963624490636,401.13458052135275,20.289156626506024
51,Guayaquil,Guayas,A,17,1,28,96,0.35617365247423083,0.2914763376146761,0.06469731485955471,0.04190121532756949,4.1148780484425705e-05,0.0006962546077487637,0.0009820426487093155,0.0016835016835016834,False,0.0,143.61342857142856,155.31785107102655,11.704422499597987,1.0
6,Quito,Pichincha,D,13,11-50,67,155,0.2043852351320469,0.1562769068142926,0.0481083283177543,0.017350852736539003,4.0772556584880515e-05,0.0005486056952928999,0.0023498877665544334,0.0027181537598204267,False,0.0,1738.3574776119403,2027.0854559226866,288.72797831074644,22.238805970149254
5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,11-50,56,160,0.20770325888326563,0.15110607796607675,0.05659718091718888,0.0203075969524388,3.9885852600188436e-05,0.00047354485192916426,0.001964085297418631,0.0028058361391694723,False,0.0,1299.4169107142857,1468.4767384557215,169.05982774143584,22.0
4,Quito,Pichincha,D,9,11-50,59,158,0.1866268380206808,0.12640224217388552,0.06022459584679529,0.018852049843011823,3.9010625025873235e-05,0.0004027974187096223,0.002069304152637486,0.002770763187429854,False,0.0,1428.3194576271187,1564.7244351652444,136.40497753812568,22.576271186440678
2,Quito,Pichincha,D,13,6-10,72,66,0.2319712016305018,0.1961032406267375,0.0358679610037643,0.01535415740159081,3.8773124751491936e-05,0.0007594288856867606,0.0025252525252525255,0.0011574074074074073,False,0.0,894.7821541666667,1080.9683598013698,186.18620563470301,7.930555555555555
39,Cuenca,Azuay,B,6,2-5,59,100,0.396469756752121,0.3724602271505283,0.024009529601592694,0.018461647210062826,3.820276323631127e-05,0.0018178523732902989,0.002069304152637486,0.0017536475869809204,False,0.0,108.87552542372882,133.570491388043,24.694965964314196,2.9322033898305087
4,Quito,Pichincha,D,9,1,33,86,0.41317382936753183,0.37150664582011045,0.04166718354742138,0.032695425385721316,3.7841927529770036e-05,0.001104246475204168,0.0011574074074074073,0.0015081369248035915,False,0.0,44.67327272727273,48.14123763013692,3.467964902864189,1.0
13,Latacunga,Cotopaxi,C,15,11-50,56,173,0.2601688180611803,0.2208672342152328,0.03930158384594751,0.018905478741465045,3.7131972836771976e-05,0.0007429934516461023,0.001964085297418631,0.003033810325476992,False,0.0,1461.1794642857144,1369.3144655611538,-91.86499872456035,26.875
1,Quito,Pichincha,D,13,11-50,49,156,0.20583307497055248,0.14437828940240374,0.061454785568148734,0.02152216430106883,3.698744566331273e-05,0.0004069235975539339,0.0017185746352413019,0.002735690235690236,False,0.0,1277.2816118367348,1423.9100733591993,146.6284615224648,23.73469387755102
52,Manta,Manabi,A,11,11-50,76,154,0.19519680409985474,0.15594910520964075,0.03924769889021398,0.013781668915109468,3.673564946507855e-05,0.0005676040284221473,0.002665544332210999,0.002700617283950617,False,0.0,2556.510092105263,2930.7401733527477,374.2300812474845,21.0
10,Quito,Pichincha,C,15,6-10,53,73,0.23746395953576552,0.1919929498773082,0.04547100965845732,0.019527839275813107,3.6299645118479754e-05,0.0005858113083250369,0.0018588664421997755,0.0012801627384960719,False,0.0,203.02858490566035,194.2866568561932,-8.74192804946721,7.339622641509434
40,Machala,El Oro,C,3,11-50,62,175,0.33015460849024975,0.30429421320479993,0.02586039528544981,0.016407097317421848,3.5677610608871866e-05,0.001324685822406453,0.0021745230078563413,0.0030688832772166105,False,0.0,2152.258661129032,2103.666689898197,-48.591971230835256,20.725806451612904
50,Ambato,Tungurahua,A,14,6-10,63,69,0.24671779909934735,0.21219363154207205,0.034524167557275304,0.015843535125413297,3.500781119882989e-05,0.000751671328490693,0.0022095959595959595,0.001210016835016835,False,0.0,1240.10473015873,1513.1274096528198,273.0226794940896,8.206349206349206
9,Quito,Pichincha,B,6,0,249,575,0.45539776409909016,0.4510101538214328,0.004387610277657383,0.003976964696418145,3.4731488826042304e-05,0.010122029676493479,0.008733164983164983,0.010083473625140291,False,0.19678714859437751,47.83818046385542,45.34242638385076,-2.4957540800046627,0.0
23,Ambato,Tungurahua,D,9,11-50,51,154,0.20719423545800583,0.15481732116856278,0.05237691428944305,0.018961048273217644,3.3916016481976007e-05,0.0004291528331345157,0.0017887205387205388,0.002700617283950617,False,0.0,1041.7988823529413,1222.8278507972004,181.02896844425914,23.176470588235293
8,Quito,Pichincha,D,8,11-50,61,149,0.1540389810516009,0.09379375558014648,0.06024522547145443,0.014930739097587202,3.1943570600197085e-05,0.00028371191848789584,0.0021394500561167226,0.002612934904601571,False,0.0,2401.7402786885245,2660.968369397717,259.228090709193,22.229508196721312
28,Guayaquil,Guayas,E,10,51+,25,45,0.24474764708431979,0.15501545952617504,0.08973218755814474,0.03587161806119953,3.145308822706188e-05,0.00029353745906216227,0.0008768237934904602,0.0007891414141414141,False,0.0,4302.95644,3721.173411585181,-581.7830284148191,74.84
29,Guayaquil,Guayas,E,10,2-5,42,83,0.4365102424414329,0.41395687303130185,0.02255336941013103,0.01918089902642514,2.8254691326804713e-05,0.001568644888993612,0.001473063973063973,0.001455527497194164,False,0.0,209.94526190476194,221.54372062490395,11.598458720142055,3.4761904761904763
28,Guayaquil,Guayas,E,10,2-5,45,88,0.4425027661899689,0.4221342023846774,0.020368563805291506,0.017611413262826475,2.7795791134511483e-05,0.0017271536105073239,0.0015782828282828283,0.0015432098765432098,False,0.0,359.0559777777778,392.24185787498453,33.18588009720677,3.422222222222222
34,Guayaquil,Guayas,B,6,11-50,66,179,0.1977005072285366,0.16533733156551747,0.032363175663019134,0.01174905734921479,2.7196892012071272e-05,0.000505645298879353,0.0023148148148148147,0.0031390291806958474,False,0.0,1125.533485,1100.6601787809304,-24.873306219069498,18.636363636363637
28,Guayaquil,Guayas,E,10,11-50,66,187,0.21272377407012236,0.18347824007292723,0.029245533997195122,0.011587139474377742,2.6822082116615142e-05,0.0005854131392752205,0.0023148148148148147,0.003279320987654321,False,0.0,1528.6341212121213,1527.926111362584,-0.7080098495373202,22.393939393939394
10,Quito,Pichincha,C,15,11-50,50,163,0.2851354196753496,0.2581369694988305,0.026998450176519084,0.014667512531397572,2.5721647957697764e-05,0.0007968174078458286,0.0017536475869809204,0.0028584455667789,False,0.0,1124.20256,1043.5036465487487,-80.69891345125141,22.9
47,Quito,Pichincha,A,14,1,36,105,0.2956119196185414,0.26038474141420087,0.035227178204340515,0.019586193459218706,2.4730042246488265e-05,0.0006166416502241632,0.0012626262626262627,0.0018413299663299664,False,0.0,223.37761111111112,239.36137582519586,15.983764714084742,1.0
1,Quito,Pichincha,D,13,1,32,78,0.3637268138596871,0.3329596627045899,0.030767151155097205,0.021435058132165202,2.4057304300971045e-05,0.000829826092085235,0.001122334455667789,0.001367845117845118,False,0.0,45.4996246875,45.60488377849951,0.1052590909995102,1.0
36,Libertad,Guayas,E,10,6-10,51,58,0.2210128701891548,0.1882054833632936,0.03280738682586121,0.013425384821237202,2.401426156997395e-05,0.0004883056804535681,0.0017887205387205388,0.0010171156004489337,False,0.0,437.33384117647057,432.9519088479469,-4.381932328523708,7.8431372549019605
54,El Carmen,Manabi,C,3,11-50,54,152,0.31979312227562695,0.29957801701885123,0.020215105256775723,0.012520652773846994,2.3713357526225366e-05,0.0010824764816636334,0.001893939393939394,0.002665544332210999,False,0.0,2238.4987592592593,1927.8149899262387,-310.6837693330204,25.037037037037038
39,Cuenca,Azuay,B,6,6-10,63,76,0.22983319441108807,0.20518203704531274,0.024651157365775334,0.010723628927140925,2.3694887149616942e-05,0.0006523077332434602,0.0022095959595959595,0.0013327721661054994,False,0.0,593.2510476190477,669.4770490934695,76.22600147442192,7.888888888888889
15,Ibarra,Imbabura,C,15,11-50,50,175,0.20835279928769787,0.17351536100309506,0.03483743828460281,0.013303308466985318,2.3329314791991647e-05,0.0004254564920569415,0.0017536475869809204,0.0030688832772166105,False,0.0,1033.51324,1011.6357523730412,-21.877487626958747,24.18
53,Manta,Manabi,D,13,11-50,55,146,0.1718385248267851,0.1326312625353894,0.039207262291395706,0.011937426812914254,2.302744369775126e-05,0.00031833928185869844,0.0019290123456790122,0.0025603254769921437,False,0.0,1446.906218,1591.250366273368,144.34414827336792,23.618181818181817
23,Ambato,Tungurahua,D,9,6-10,65,61,0.1902117731479014,0.16183816295031264,0.028373610197588744,0.009988927656936746,2.2772176546748332e-05,0.0004609720736057079,0.0022797418630751964,0.0010697250280583613,False,0.0,482.7444306153846,531.2354940102891,48.49106339490452,7.384615384615385
4,Quito,Pichincha,D,9,2-5,43,91,0.2858729540214403,0.26062036441056535,0.025252589610874954,0.013800371495448646,2.0812849828293064e-05,0.0006888125726915258,0.0015081369248035915,0.0015958193041526374,False,0.0,173.4820000232558,191.15365717740886,17.671657154153028,3.511627906976744
36,Libertad,Guayas,E,10,2-5,38,101,0.3670156854931695,0.34551576348068946,0.02149992201248002,0.015319370584377351,2.0417230717113472e-05,0.0010033196518874732,0.0013327721661054994,0.0017711840628507295,False,0.0,210.9185,213.63982202425126,2.721322024251257,3.5789473684210527
37,Cuenca,Azuay,D,2,1,37,86,0.3988635171886829,0.37895378651940237,0.019909730669280534,0.015486133026733934,2.009634266235815e-05,0.0011538167102072123,0.001297699214365881,0.0015081369248035915,False,0.0,113.69116216216217,119.03089921440736,5.339737052245181,1.0
22,Puyo,Pastaza,C,7,2-5,61,88,0.4740573492546844,0.46532346538472896,0.008733883869955439,0.008204442944724805,1.7552995918497933e-05,0.0026870643913455717,0.0021394500561167226,0.0015432098765432098,False,0.0,207.36977049180328,209.94525171576174,2.5754812239584526,3.557377049180328
20,Quito,Pichincha,B,6,51+,25,57,0.19842910527130392,0.1411793007035704,0.057249804567733514,0.019442514871621058,1.7047659644729462e-05,0.00019294664355459356,0.0008768237934904602,0.0009995791245791246,False,0.0,4556.0607199999995,4197.492776794802,-358.56794320519816,79.92
32,Guayaquil,Guayas,C,3,6-10,24,48,0.33528449052614745,0.3094365009816065,0.025847989544540928,0.01666474144763848,1.402756014110983e-05,0.0005288404203942883,0.0008417508417508417,0.0008417508417508417,False,0.0,198.25,160.0353477035739,-38.2146522964261,7.291666666666667
24,Guayaquil,Guayas,D,1,11-50,74,153,0.15549420421548052,0.1378175380674715,0.01767666614800903,0.005184773745626609,1.3456553632728994e-05,0.0003507087513046648,0.002595398428731762,0.002683080808080808,False,0.0,2017.079418918919,2248.0320561701988,230.95263725127984,20.89189189189189
54,El Carmen,Manabi,C,3,51+,11,25,0.25368258065475074,0.17409602052692158,0.07958656012782916,0.03404542736434382,1.3134809939947464e-05,0.00013875877284746647,0.00038580246913580245,0.0004384118967452301,False,0.0,2312.1661818181815,2170.5178093130553,-141.64837250512673,63.09090909090909
48,Quito,Pichincha,A,14,1,31,109,0.46198984871950644,0.44938423334634664,0.012605615373159795,0.011488431139588723,1.249092891860446e-05,0.0012969195319026971,0.0010872615039281706,0.0019114758698092031,False,0.0,207.3562593548387,211.74377014237356,4.387510787534861,1.0
19,Guaranda,Bolivar,C,15,11-50,54,181,0.18175395180160087,0.16307748006310574,0.018676471738495126,0.0064402344917660025,1.2197413810162884e-05,0.00034966161219078886,0.001893939393939394,0.0031741021324354656,False,0.0,1515.74287,1544.6973003083226,28.954430308322454,22.962962962962962
4,Quito,Pichincha,D,9,51+,7,38,0.245919962638748,0.10667200949059748,0.13924795314815053,0.04909771041548109,1.2054011395495497e-05,8.297974187749443e-05,0.00024551066217732886,0.0006663860830527497,False,0.0,2050.6698571428574,2112.824674198423,62.15481705556598,95.0
3,Quito,Pichincha,D,8,2-5,44,62,0.2603289622448293,0.2450256972766624,0.015303264968166919,0.007733576257555171,1.1934531261659215e-05,0.0005844994703353552,0.0015432098765432098,0.0010872615039281706,False,0.0,104.36179545454546,107.2993596933764,2.937564238830943,2.75
3,Quito,Pichincha,D,8,6-10,55,98,0.17947806896193247,0.1616330975617506,0.017844971400181875,0.0060871190108978054,1.1742127721639285e-05,0.00034727373431007693,0.0019290123456790122,0.0017185746352413019,False,0.0,2458.6897781090906,2700.677441168453,241.98766305936178,8.49090909090909
15,Ibarra,Imbabura,C,15,2-5,49,104,0.34019354775836275,0.33006084990518364,0.010132697853179107,0.006791485296289271,1.1671674365816998e-05,0.0011115645707713347,0.0017185746352413019,0.001823793490460157,False,0.0,156.09769387755102,176.61059479822808,20.512900920677037,3.306122448979592
10,Quito,Pichincha,C,15,51+,15,20,0.20626792511502837,0.1428432942150797,0.06342463089994865,0.02214225022904313,1.1648911105346765e-05,0.00012509533951845248,0.0005260942760942761,0.00035072951739618404,False,0.0,2172.6725333333334,1894.9868234923574,-277.6857098409759,60.86666666666667
17,Quito,Pichincha,C,12,11-50,55,174,0.15720535194112215,0.13747010219846778,0.019735249742654365,0.0058154936804749,1.1218159105854361e-05,0.0002664304234728791,0.0019290123456790122,0.0030513468013468013,False,0.0,1467.496654909091,1542.6807735087352,75.18411859964426,18.581818181818182
